Unnamed: 0,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50
ibuprofen(ibuprofen),-1.4388380969400707,-1.2729529141822793,1.2787945310472764,-0.5578951285885205,-0.12394440117669725,0.6273850221916116,-0.07025074957861971,-0.1712721108922649,-0.03555736967444084,0.04532882470630739,0.3171030664635227,0.4812800935068704,-0.11057643899285446,0.010406173450085002,-0.07853594863430588,-0.04655627233879964,0.03525268447250865,-0.0126454623002457,0.05597176512518899,-0.41508736434707894,-0.20280850104440498,0.1153511389563864,-0.10201809789212878,-0.02158838650399081,-0.1351706980645588,0.23479690500076375,-0.15093292672229564,-0.11928441522428626,0.056978761494280064,0.06143712503779884,-0.02279023956307457,-0.1127845448426226,0.10065264376454101,0.14875732646477302,-0.2680733260477056,0.051184656751317836,-0.09418126944852634,-0.014523704800880576,0.11650276794732013,-0.1789174731673814,0.058914043219058757,-0.026655115702796592,0.26193249023190524,-0.24017039761913736,-0.21851975823429087,-0.10110360725088188,-0.16575091301657638,-0.18076424871965768,-0.03889879673165017,-0.15251020975859073
bivalirudin(bivalirudin),5.39591613218788,1.4757751848036054,-0.29520590064249685,1.9897518930751348,0.5171365510252826,-0.33782219735549346,-0.24358940874076296,0.024393600828660905,0.004834131184167478,0.012334430811477115,0.975724990051432,0.3296009300181863,-0.058556576415808026,-0.07372446853280218,-0.353653928773743,-0.09528490759995656,0.3710689791334605,0.40052018895329133,0.3324402772353715,0.10295201492712042,0.05535608108624074,0.45152343986899546,0.03969098691046245,0.14825169123213516,-0.18158933128025234,-0.20383148162006595,-0.04118362102965743,0.30565104258591114,0.16750086765977185,-0.35104754249608744,0.07265688632058448,-0.15549615809501205,0.08901241710128821,0.07399265590769738,-0.11618766674215858,-0.07221191012576289,0.05756353445699688,0.057358697963141754,-0.09084904930147725,-0.027482663199567388,0.013836579246883765,0.017589863990068115,0.033820105498875264,0.013989848068047428,-0.2653579628690308,0.11254155992661782,-0.08154110056699643,0.11842385514319873,0.07104442458415265,0.2628046277756808
l-isoleucine(l-isoleucine),2.180169761251591,-0.8092996504278033,1.852415951062489,-1.7301823962091802,0.10533124484040202,-0.337724116203195,0.4016373303640939,-0.16496389063887323,0.3334017342628543,0.1928431319455648,0.3596397108961182,-0.06501612847992252,0.19220575114954772,-0.09626780958617201,-0.07971851489229964,-0.25513689392883454,0.2122672501868522,-0.07113475420733882,-0.09788286184866386,-0.24637089147986582,-0.36500799189195254,0.010557294072422119,0.117621027236105,0.04798362511277071,-0.3256102953735579,0.2845070070780946,0.11324742921702069,-0.02279194479851479,-0.03326244449281152,0.13189971128134237,0.007463612023553522,-0.07497821728847831,0.0521395457901393,0.16043401490904227,-0.2926006225415079,0.1158209542682922,-0.018025637629616807,0.14539443088235773,0.07666119797095537,-0.14710694683877257,0.058621690153604855,-0.03801700419480525,0.26053387440949305,-0.11520333269905458,-0.10985156381850511,0.027365542667463577,-0.11537184722351271,-0.14397312229020567,0.15141631266868155,-0.07603081286572044
aspirin(acetylsalicylic acid),1.4940583385533408,-2.5011647116727653,-0.11086440629644356,-0.5778962778693151,0.8937562783278683,0.6449749823447108,0.0164293548646727,-0.548857485637219,-0.1450586101127263,0.6330899283725843,-0.2500233701298786,0.5666566312455903,-0.2124343986740599,0.10964839871611273,0.15695590284673355,-0.11727109036346207,-0.19760394731247924,0.04160739290038422,0.26276568261576916,-0.2238008428404434,0.20887617843677142,-0.2553647936937775,0.014171293401125773,0.1800233735805815,-0.026586817396308,-0.03990450907243861,0.07539248037205966,0.06114657611422468,-0.20057974830032899,-0.04855913266975016,0.14499827824128622,-0.21856206556436666,-0.11936536053397413,0.010579073341510786,-0.09131358402245097,-0.07041670290612292,0.09452689365720987,-0.09218277657401847,0.07307590072104857,-0.1656776215696875,0.0009516736489000033,-0.05283318839085504,-0.04965544268278285,-0.071819036528597,-0.2397395297940813,0.13645765188983153,0.01335599654995926,-0.038667477554433484,0.08478221160786854,0.008964994702076012
paracetamol(acetaminophen),1.4851081441332052,-2.558989595968904,-0.020454691854412288,-0.6613276910726353,0.811244798882391,0.8877941547389866,-0.1332927468564817,-0.23524392765451912,-0.19748353127236543,0.4116666206399887,-0.03216044336192114,0.06499592673375446,-0.07324713762434437,-0.045289862116420596,0.039454681082251364,-0.08237912116257218,0.08560068840438192,0.14181563161810906,0.0657960123890294,-0.16114405104885318,-0.02410944793432429,-0.17061158460177145,-0.049653373137498166,0.13507291319642958,0.23376303874634238,0.031241505118973778,0.0680783465725037,-0.035877137184487984,0.20030538676436166,-0.1862021260609042,0.07790420598685832,-0.17493165200245536,-0.028227101453920225,0.09799031005234593,-0.1300725879742517,0.0318695678609112,0.11883033673369472,-0.08141905063862406,0.09118589662148638,-0.07981929622786467,-0.08681633157172935,0.061761391613635294,0.10453364976565466,-0.023454670754393586,-0.05499992601779742,-0.03955434228421821,0.1073506887346746,-0.039535049290498815,-0.20428759551143233,-0.019304933348592998
